FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Lineage	DisplayName
OTU_2876	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	Flavobacterium
OTU_309	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__	Comamonadaceae
OTU_300	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__	OTU_300
OTU_1699	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_109	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinosynnemataceae	Lentzea		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Lentzea	Lentzea
OTU_448	Bacteria	Proteobacteria	Betaproteobacteria	MND1				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__;s__	OTU_448
OTU_2656	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	Cytophagaceae
OTU_4440	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__;s__	Alcaligenaceae
OTU_94									OTU_94
OTU_541	Bacteria	Chloroflexi	Chloroflexi	Chloroflexales	FFCH7168			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__FFCH7168;g__;s__	FFCH7168
OTU_478	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae			k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__	Cryomorphaceae
OTU_380	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales				k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__;s__	OTU_380
OTU_391	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Spirochaeta	aurantia	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__aurantia	aurantia
OTU_295									OTU_295
OTU_742	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Pilimelia		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Pilimelia;s__	Pilimelia
OTU_623	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__	Chitinophagaceae
OTU_440	Bacteria	Planctomycetes	vadinHA49	DH61				k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61;f__;g__;s__	OTU_440
OTU_438	Bacteria	TM7	TM7-3					k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__	OTU_438
OTU_1152	Bacteria	Chloroflexi	S085					k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__;s__	OTU_1152
OTU_141	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__;s__	C111
OTU_398	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	Nitrospira
OTU_240	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_185	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales				k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__	OTU_185
OTU_142									OTU_142
OTU_1804	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinocorallia	Actinocorallia
OTU_719	Bacteria	Chloroflexi	Chloroflexi	AKIW781				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__;s__	OTU_719
OTU_1375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__	Oxalobacteraceae
OTU_320	Bacteria	TM7	SC3					k__Bacteria;p__TM7;c__SC3;o__;f__;g__;s__	OTU_320
OTU_357	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	Paracoccus
OTU_1702	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__	Mycobacterium
OTU_1618	Bacteria	SBR1093						k__Bacteria;p__SBR1093;c__;o__;f__;g__;s__	OTU_1618
OTU_476	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter		k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__	Lysobacter
OTU_158	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_158
OTU_347	Bacteria	Chloroflexi	Chloroflexi	AKIW781				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__;s__	OTU_347
OTU_188	Bacteria	Chloroflexi	TK10					k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__;s__	OTU_188
OTU_2771	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	Cytophagaceae
OTU_174	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_174
OTU_581	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__;s__	C111
OTU_1232	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__;s__	OTU_1232
OTU_485	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	211ds20			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__;s__	211ds20
OTU_752	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_3747	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	OTU_3747
OTU_551	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales				k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	OTU_551
OTU_291	Bacteria	Chloroflexi	Chloroflexi	AKIW781				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__;s__	OTU_291
OTU_271									OTU_271
OTU_88	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_322	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis		k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis;s__	Nannocystis
OTU_393	Bacteria	Chloroflexi						k__Bacteria;p__Chloroflexi;c__;o__;f__;g__;s__	OTU_393
OTU_799	Bacteria	Acidobacteria	Sva0725	Sva0725				k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__	OTU_799
OTU_306	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	Cytophagaceae
OTU_216	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__;s__	OTU_216
OTU_1478	Bacteria	FBP						k__Bacteria;p__FBP;c__;o__;f__;g__;s__	OTU_1478
OTU_674	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__	Enterobacteriaceae
OTU_753	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	Caulobacteraceae
OTU_714	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales				k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	OTU_714
OTU_777	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	meridiei	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	meridiei
OTU_4481	Bacteria	Chloroflexi						k__Bacteria;p__Chloroflexi;c__;o__;f__;g__;s__	OTU_4481
OTU_850	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	OTU_850
OTU_427	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Nocardia;s__	Nocardia
OTU_3879	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__;s__	OTU_3879
OTU_167	Bacteria	Chlorobi	OPB56					k__Bacteria;p__Chlorobi;c__OPB56;o__;f__;g__;s__	OTU_167
OTU_338	Bacteria	Chloroflexi	TK10	AKYG885	5B-12			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__;s__	5B-12
OTU_3881	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__;s__	Aeromonadaceae
OTU_196	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium;s__	Bradyrhizobium
OTU_468	Bacteria	Proteobacteria	Deltaproteobacteria	MIZ46				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__;g__;s__	OTU_468
OTU_212	Bacteria	GN02	GN10					k__Bacteria;p__GN02;c__GN10;o__;f__;g__;s__	OTU_212
OTU_353	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	Micromonosporaceae
OTU_333	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__	Sinobacteraceae
OTU_528	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio		k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__	Bdellovibrio
OTU_354	Bacteria	AD3	ABS-6					k__Bacteria;p__AD3;c__ABS-6;o__;f__;g__;s__	OTU_354
OTU_3265	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__	Comamonadaceae
OTU_3475	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Bogoriellaceae	Georgenia		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bogoriellaceae;g__Georgenia;s__	Georgenia
OTU_1893	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__	OTU_1893
OTU_288	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__;s__	EB1017
OTU_1511	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	Xanthomonadaceae
OTU_423	Bacteria	Chloroflexi	Chloroflexi	Chloroflexales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	OTU_423
OTU_355	Bacteria	Gemmatimonadetes	Gemmatimonadetes					k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__;s__	OTU_355
OTU_305	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_344	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Ellin5301			k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__;s__	Ellin5301
OTU_2469	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__;s__	C111
OTU_4428	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis;s__	Amycolatopsis
OTU_361	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	Flavobacterium
OTU_949	Bacteria	Proteobacteria	Betaproteobacteria	Ellin6067				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__;s__	OTU_949
OTU_576	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__	Comamonadaceae
OTU_833	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	Sphingomonadaceae
OTU_852	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Pimelobacter		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Pimelobacter;s__	Pimelobacter
OTU_374	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_281	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Plesiocystis		k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Plesiocystis;s__	Plesiocystis
OTU_2193	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter		k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__	Geobacter
OTU_250	Bacteria	Chloroflexi	Chloroflexi	Chloroflexales	Chloroflexaceae	Chloronema		k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Chloroflexaceae;g__Chloronema;s__	Chloronema
OTU_647	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas		k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	Gemmatimonas
OTU_4483	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__	Mycobacterium
OTU_372	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella		k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella;s__	Dokdonella
OTU_495	Bacteria	Gemmatimonadetes	Gemm-3					k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__;g__;s__	OTU_495
OTU_206	Bacteria	Chloroflexi	C0119					k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__;s__	OTU_206
OTU_710	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__	OTU_710
OTU_974	Bacteria	[Thermi]	Deinococci	Deinococcales	Deinococcaceae	Deinococcus		k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	Deinococcus
OTU_1161	Bacteria	Chloroflexi	S085					k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__;s__	OTU_1161
OTU_1987	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae			k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__;s__	Polyangiaceae
OTU_978	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	OTU_978
OTU_323	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_782	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_782
OTU_626	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium;s__	Chryseobacterium
OTU_198	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Labrys;s__	Labrys
OTU_587									OTU_587
OTU_821	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__	Chitinophagaceae
OTU_387	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	Caulobacteraceae
OTU_700	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae			k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__;s__	Haliangiaceae
OTU_740	Bacteria	Chloroflexi	SHA-26					k__Bacteria;p__Chloroflexi;c__SHA-26;o__;f__;g__;s__	OTU_740
OTU_2534	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	Pseudomonas
OTU_599	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__;s__	Micromonosporaceae
OTU_579	Bacteria	Chloroflexi	TK10	AKYG885				k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__;g__;s__	OTU_579
OTU_914	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__	Pedomicrobium
OTU_1398	Bacteria	TM7	SC3					k__Bacteria;p__TM7;c__SC3;o__;f__;g__;s__	OTU_1398
OTU_745	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales				k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	OTU_745
OTU_3508	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	Xanthomonadaceae
OTU_225	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	OTU_225
OTU_1029	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_514									OTU_514
OTU_3412	Bacteria	[Thermi]	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	aquatilis	k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__aquatilis	aquatilis
OTU_1985	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	Comamonadaceae
OTU_1757	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_2594	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__	Rhodospirillaceae
OTU_4613	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_611	Bacteria	Chloroflexi	Chloroflexi	AKIW781				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__;s__	OTU_611
OTU_2563	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_932	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae			k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__;s__	Haliangiaceae
OTU_446	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Saprospiraceae			k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__;s__	Saprospiraceae
OTU_583	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium;s__	Chryseobacterium
OTU_1046	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__;s__	Hyphomicrobiaceae
OTU_176	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_176
OTU_386	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_702	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae			k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__;s__	Haliangiaceae
OTU_3126	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_410	Bacteria	Chloroflexi	S085					k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__;s__	OTU_410
OTU_3319	Bacteria	TM7	TM7-3					k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__	OTU_3319
OTU_533	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__;s__	OTU_533
OTU_559	Bacteria	TM7	SC3					k__Bacteria;p__TM7;c__SC3;o__;f__;g__;s__	OTU_559
OTU_973	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__	Chitinophagaceae
OTU_873	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	OTU_873
OTU_525	Bacteria	TM7	TM7-3	EW055				k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__;s__	OTU_525
