FeatureID	GE_rhizosphere_R1	GE_rhizosphere_R2	GE_rhizosphere_R3	GE_rhizosphere_R4	GE_root_R1	GE_root_R2	GE_root_R3	GE_root_R4	GE_soil_R1	GE_soil_R2	GE_soil_R3	GE_soil_R4	PU_rhizosphere_R1	PU_rhizosphere_R2	PU_rhizosphere_R3	PU_rhizosphere_R4	PU_root_R1	PU_root_R2	PU_root_R3	PU_root_R4	PU_soil_R1	PU_soil_R2	PU_soil_R3	PU_soil_R4	SD_rhizosphere_R1	SD_rhizosphere_R2	SD_rhizosphere_R3	SD_rhizosphere_R4	SD_root_R1	SD_root_R2	SD_root_R3	SD_root_R4	SD_soil_R1	SD_soil_R2	SD_soil_R3	SD_soil_R4
OTU_1599	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	4	7	4	3	1	2	3	2	28	0	12	2	21	21	10	9
OTU_298	9	3	0	0	110	20	5	9	16	4	0	0	16	8	1	0	34	0	8	3	81	13	8	2	2	0	0	0	2	0	0	0	0	0	0	0
OTU_187	29	1	2	1	0	0	0	1	96	50	4	11	51	31	4	1	0	0	0	0	78	31	15	18	6	4	1	2	4	0	1	0	11	12	2	3
OTU_276	29	9	3	2	7	29	1	1	15	5	0	4	81	8	2	0	129	4	11	1	11	6	0	1	2	2	0	0	1	1	0	0	2	0	4	2
OTU_2876	78	15	2	0	2	2	170	0	5	35	5	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0
OTU_309	87	12	5	3	164	0	1	10	21	3	0	1	42	8	9	0	4	8	2	0	11	3	4	1	6	24	0	7	3	2	2	2	14	13	0	3
OTU_300	0	0	0	0	0	0	0	0	181	102	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	1	1	0	0	22	15	13
OTU_1699	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0	24	15	3	2
OTU_109	39	3	4	1	254	224	12	26	29	0	0	0	262	16	6	4	195	2	120	4	16	8	23	6	4	3	2	3	1	1	1	0	2	4	1	1
OTU_448	2	1	0	0	0	0	0	0	32	21	13	4	22	5	1	0	1	0	0	0	238	140	61	49	0	0	1	1	0	0	0	0	1	8	6	6
OTU_2656	19	5	2	0	0	46	23	0	93	41	20	1	2	0	0	0	0	0	0	0	26	1	11	17	0	0	0	0	1	1	0	0	0	0	0	0
OTU_4440	4	3	1	1	0	0	53	1	4	6	0	5	0	0	0	0	0	0	0	0	3	3	3	2	0	0	0	2	1	0	0	0	7	2	1	1
OTU_94	0	0	2	0	1	0	0	0	53	66	3	8	28	10	4	0	0	0	0	0	139	44	15	10	9	27	32	32	4	0	3	2	186	145	84	167
OTU_541	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	28	6	15	7	4	0	0	0	64	14	8	20
OTU_478	36	5	4	8	2	0	0	6	84	3	3	2	22	14	3	0	0	0	0	0	10	3	1	1	10	14	3	4	3	0	0	1	19	31	2	11
OTU_380	22	2	0	1	0	0	0	1	92	50	5	6	8	0	1	0	0	0	0	0	51	15	4	6	0	1	0	1	0	0	0	0	0	2	0	0
OTU_391	32	14	1	1	4	11	92	3	122	9	12	3	80	1	8	1	21	0	4	0	16	8	22	8	0	0	0	0	0	0	0	0	0	1	0	0
OTU_295	5	0	3	5	0	0	0	3	200	35	4	9	0	0	0	0	0	0	0	0	8	9	2	3	4	2	3	1	2	0	0	1	8	8	2	3
OTU_742	9	6	3	3	0	59	0	2	90	34	15	8	48	4	3	0	5	0	15	0	110	62	28	22	3	3	4	2	44	1	20	0	33	35	22	14
OTU_623	27	4	2	6	1	0	0	2	33	2	1	3	10	2	2	0	0	0	0	0	3	9	3	1	20	10	5	3	3	0	2	0	8	4	3	3
OTU_440	13	3	1	3	0	0	1	2	157	25	7	16	11	0	2	0	55	0	0	0	27	3	9	4	2	1	1	0	10	0	1	0	6	4	1	1
OTU_438	0	6	1	0	0	0	0	1	11	11	2	0	57	1	5	0	0	0	0	0	63	5	3	6	7	3	7	9	10	0	4	1	66	52	29	21
OTU_1152	0	0	0	0	0	0	0	0	4	0	1	0	5	0	0	0	0	0	0	0	1	5	0	0	2	9	3	1	2	0	2	0	71	62	34	20
OTU_141	195	38	40	12	7	1	34	1	350	118	26	18	26	6	10	3	1	0	2	1	51	16	8	13	55	35	11	13	100	3	1	0	47	70	17	15
OTU_398	6	0	1	0	0	0	0	0	24	7	26	5	6	1	2	0	0	0	0	0	101	46	32	24	0	0	0	0	0	0	0	0	0	0	0	0
OTU_240	2	0	0	0	0	0	0	0	30	16	6	1	11	0	0	0	0	0	0	0	17	13	3	9	5	7	5	22	111	0	14	23	151	141	96	103
OTU_185	6	4	1	1	0	0	0	1	130	33	9	7	17	8	0	0	0	0	0	0	153	21	19	34	23	8	7	9	8	1	1	1	72	59	19	31
OTU_142	12	0	2	0	0	0	0	0	89	9	9	10	11	17	5	0	0	0	0	0	252	122	32	36	0	1	0	0	0	0	0	0	2	2	0	1
OTU_1804	1	0	0	2	18	1	3	1	14	0	0	1	69	13	0	1	34	2	33	0	49	6	4	2	8	3	1	4	22	6	6	1	19	11	6	2
OTU_719	17	0	1	0	0	0	3	0	1	0	0	0	0	90	1	1	0	0	0	0	14	9	13	10	6	3	3	1	0	0	3	1	3	3	2	2
OTU_1375	29	29	15	0	5	2	8	5	21	1	1	0	47	20	16	4	54	26	1	4	13	25	7	4	68	19	10	14	10	4	9	2	19	17	7	8
OTU_320	173	11	0	0	62	0	0	1	1	5	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
OTU_357	6	0	0	0	219	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1702	7	0	2	1	4	0	1	0	47	17	2	2	140	0	4	1	5	0	0	0	8	7	3	1	6	1	1	2	2	0	0	0	1	0	0	1
OTU_1618	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_476	20	4	6	0	24	0	5	10	9	2	0	1	175	16	26	1	7	0	0	1	9	5	0	0	4	1	0	0	2	0	0	0	1	1	0	1
OTU_158	13	2	2	0	0	0	0	0	1	0	2	0	480	45	16	1	2	0	0	0	10	1	1	0	1	2	0	0	2	0	0	0	0	2	1	1
OTU_347	0	2	1	0	1	0	0	0	45	1	0	5	46	2	28	1	0	0	0	0	216	45	40	34	0	2	1	0	0	0	0	0	1	4	0	2
OTU_188	3	3	1	0	0	0	0	0	228	61	25	20	40	5	0	0	0	0	0	4	270	118	54	46	0	0	1	5	9	0	2	3	10	17	9	14
OTU_2771	85	4	5	5	0	0	0	2	272	35	8	9	6	0	4	0	0	0	0	0	5	12	8	3	0	2	2	0	0	0	1	0	2	30	4	3
OTU_174	71	13	11	12	3	5	6	12	145	14	5	5	419	10	6	0	1	0	0	0	3	0	0	0	13	7	2	3	7	2	3	1	32	15	4	2
OTU_581	84	16	5	11	13	0	12	21	60	17	2	4	130	17	12	4	5	0	1	0	54	9	9	14	53	23	10	14	31	1	3	3	47	18	13	14
OTU_1232	0	0	0	0	0	0	0	0	9	3	16	3	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_485	86	12	10	10	11	0	0	10	69	4	2	2	47	10	17	1	0	0	0	0	19	9	7	2	5	5	0	2	7	1	1	0	22	17	3	1
OTU_752	0	0	4	0	0	0	3	0	1	0	33	0	0	0	0	0	0	0	0	0	18	2	10	6	0	0	0	0	0	0	0	0	0	0	0	1
OTU_3747	96	18	10	2	5	0	0	1	29	7	2	2	5	0	4	0	0	0	0	0	4	6	7	1	6	3	2	3	0	0	0	0	8	11	1	3
OTU_551	14	1	1	0	146	2	0	4	0	0	0	0	11	6	1	1	9	4	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_291	0	0	0	1	0	0	0	8	40	10	2	5	175	16	22	5	0	0	0	0	204	51	16	32	13	0	0	1	5	0	0	0	12	6	1	1
OTU_271	0	1	0	0	0	0	0	0	12	2	5	2	12	1	4	3	0	0	0	2	120	17	26	38	11	5	15	0	4	0	0	0	19	14	6	2
OTU_88	100	17	12	8	3	1	7	7	313	85	5	18	87	102	16	2	4	7	4	0	562	261	96	87	29	27	15	12	55	1	8	2	79	54	14	13
OTU_322	148	30	40	3	4	13	16	5	30	7	6	2	58	1	6	3	41	0	1	0	18	9	10	2	23	9	7	5	8	0	4	0	8	3	2	2
OTU_393	0	1	0	1	0	0	0	0	39	13	1	3	0	3	0	0	0	0	0	0	194	52	29	26	0	0	0	0	0	0	0	0	0	1	2	0
OTU_799	19	4	1	6	9	2	0	21	82	29	3	6	2	3	2	1	0	0	0	0	16	7	1	7	5	4	2	1	0	0	0	1	3	8	4	1
OTU_306	62	18	3	5	1	5	14	0	168	9	23	1	9	1	2	0	0	0	0	0	3	1	10	3	6	9	11	14	19	1	2	2	41	34	19	21
OTU_216	72	14	6	4	0	0	0	1	187	49	27	20	56	16	8	0	0	0	0	1	147	56	32	25	7	13	3	1	0	1	0	1	11	15	4	11
OTU_1478	0	0	0	1	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	1	3	2	0	6	19	3	4	0	0	1	1	3	3	0	0
OTU_674	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_753	27	9	3	0	17	0	0	0	5	1	0	0	43	28	4	2	32	2	1	1	15	23	5	2	24	5	8	2	5	1	1	0	6	3	2	0
OTU_714	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	1	6	2	0	0	0	0	0	20	84	8	27
OTU_777	1	0	0	8	0	1	1	60	0	0	0	0	2	0	1	0	2	1	1	0	21	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_4481	0	1	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	3	0	24	37	23	7
OTU_850	12	0	1	0	0	1	1	0	21	2	1	5	0	1	0	0	0	0	0	0	3	4	0	0	14	16	1	0	3	1	0	0	6	7	3	1
OTU_427	6	5	1	1	42	3	0	2	37	16	2	2	35	4	4	1	0	0	0	0	26	5	7	7	27	28	4	4	5	10	2	1	18	10	2	3
OTU_3879	65	20	6	11	6	0	3	2	79	23	3	6	2	0	0	0	0	0	0	0	5	2	2	2	6	4	4	2	0	0	0	0	0	5	0	5
OTU_167	2	0	0	0	3	0	0	0	514	6	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_338	0	0	0	0	0	0	0	0	59	58	11	9	0	0	5	0	0	0	0	0	194	44	55	40	0	0	1	0	0	0	0	0	2	1	2	1
OTU_3881	30	1	1	0	0	0	32	0	11	14	5	3	1	1	0	1	0	0	0	1	9	0	3	5	0	0	0	0	0	0	0	0	1	2	0	0
OTU_196	87	16	3	4	21	65	5	13	148	47	8	13	253	26	5	3	26	9	6	4	100	22	19	11	12	3	5	2	11	1	11	1	22	20	4	8
OTU_468	8	3	1	0	126	10	0	10	13	5	1	0	21	0	1	0	17	1	2	0	14	5	1	3	2	5	1	0	0	0	0	1	7	0	5	2
OTU_212	0	0	0	0	0	0	0	0	301	5	0	13	17	0	0	0	0	0	0	0	78	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_353	1	0	1	0	0	0	1	1	10	7	3	2	3	3	1	0	6	0	53	0	30	7	7	2	15	11	17	4	19	20	12	14	39	28	10	16
OTU_333	79	13	2	3	1	3	4	14	3	1	1	0	112	14	17	4	4	1	1	0	4	1	0	1	14	6	2	4	5	5	2	1	5	1	0	2
OTU_528	5	4	0	0	0	0	0	0	20	1	1	1	14	0	1	0	115	0	0	0	8	3	2	1	1	1	0	0	0	0	0	0	0	1	1	0
OTU_354	0	0	0	0	0	0	1	0	148	9	8	3	7	5	0	0	2	0	0	0	21	161	31	29	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3265	131	20	4	5	72	0	0	6	9	6	0	0	60	12	6	1	0	0	0	0	16	3	3	2	22	15	2	15	2	0	0	0	3	6	1	1
OTU_3475	30	5	1	3	29	0	1	2	103	42	25	13	23	17	13	2	0	0	0	0	211	107	76	49	5	3	1	3	5	0	0	0	20	7	5	6
OTU_1893	1	0	1	0	0	0	1	0	161	59	6	11	1	2	0	0	0	0	0	0	122	61	24	37	3	5	2	5	6	0	1	0	85	91	28	33
OTU_288	32	2	1	0	5	0	0	1	84	33	7	7	17	3	0	0	0	0	0	0	79	33	18	20	5	4	3	4	6	0	2	0	21	21	18	9
OTU_1511	28	13	12	2	0	1	1	1	26	5	13	0	21	10	14	6	0	0	0	0	1	7	1	5	3	1	0	0	0	0	0	0	1	1	0	0
OTU_423	0	0	0	1	0	0	0	0	2	30	0	1	12	0	0	117	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_355	24	7	1	3	0	0	0	1	245	69	8	17	24	0	7	0	0	0	0	0	127	36	19	23	1	1	0	2	0	0	0	0	0	2	0	1
OTU_305	0	0	0	0	0	0	0	0	1	1	0	1	0	3	4	1	0	0	0	0	160	39	38	26	0	0	0	0	0	0	0	0	0	0	0	0
OTU_344	84	8	5	4	6	1	1	0	107	13	3	2	140	11	5	0	13	0	0	1	24	23	4	8	20	14	6	10	15	0	3	3	29	26	5	9
OTU_2469	53	8	7	3	0	0	1	2	57	10	4	3	69	6	11	0	0	0	0	0	62	17	13	3	13	23	7	6	16	1	5	3	56	49	19	20
OTU_4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	53	0	5	0	6	7	1	4
OTU_361	6	13	2	0	0	0	1	0	4	1	0	1	15	1	5	1	0	0	0	0	4	13	3	2	53	11	49	21	96	0	3	0	4	2	2	0
OTU_949	16	0	1	1	0	1	0	0	18	6	1	2	62	11	6	3	1	0	2	0	101	24	9	10	25	8	3	9	5	0	1	0	36	15	9	14
OTU_576	5	9	2	0	0	5	0	1	6	1	0	0	61	14	22	5	0	0	1	0	39	15	5	7	8	12	4	3	1	0	0	0	1	2	1	2
OTU_833	31	3	0	1	6	0	8	0	3	6	0	0	15	8	0	1	51	0	1	0	16	11	5	2	7	2	3	1	1	0	0	0	1	1	1	1
OTU_852	25	5	3	2	4	0	1	5	34	7	1	0	61	9	26	0	0	0	2	0	16	5	7	1	38	16	12	6	6	0	1	0	22	19	7	8
OTU_374	3	10	1	6	0	0	12	13	89	50	7	9	60	16	6	2	0	0	0	0	113	58	20	13	5	16	3	4	2	0	2	3	28	48	11	30
OTU_281	156	7	0	9	47	6	0	58	15	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	1	0	2
OTU_2193	2	0	0	2	0	0	0	64	14	3	1	1	0	1	0	0	0	0	0	0	2	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_250	0	2	1	1	0	0	0	0	14	6	0	4	448	0	0	2	0	0	0	0	24	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_647	45	5	4	1	0	3	0	2	30	5	0	0	19	2	1	4	0	1	1	0	18	5	2	2	22	19	6	4	8	2	5	1	19	16	6	7
OTU_4483	39	1	2	2	7	0	0	2	210	73	10	7	10	2	0	1	0	1	0	0	87	22	2	8	0	1	0	0	0	0	0	0	4	4	1	0
OTU_372	60	17	11	1	12	5	0	0	30	7	5	5	5	4	5	0	0	0	1	0	2	10	2	1	4	12	11	4	1	0	2	1	10	30	7	15
OTU_495	6	0	0	0	0	0	0	1	151	12	0	5	12	1	0	0	0	0	0	0	13	2	1	2	2	0	0	1	0	0	0	0	3	2	0	0
OTU_206	70	13	8	4	0	2	0	1	6	2	0	1	257	50	5	2	6	0	0	0	11	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_710	0	0	0	0	0	0	0	0	35	8	0	0	0	0	0	0	0	0	0	0	12	0	0	0	5	2	1	2	1	0	0	0	3	13	2	19
OTU_974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	6	2	0	9	0	0	0	49	6	11	3
OTU_1161	4	0	5	0	0	0	0	0	29	3	140	2	31	3	18	0	0	0	0	0	377	232	162	60	1	0	0	0	0	0	0	0	1	5	3	0
OTU_1987	79	11	9	2	193	25	10	34	41	9	1	2	151	9	15	2	83	0	22	0	13	1	3	7	18	16	2	1	9	3	2	0	8	3	0	2
OTU_978	22	4	2	1	7	0	0	2	38	19	5	7	25	8	2	0	0	11	0	0	21	17	3	4	18	8	8	10	17	0	5	0	29	13	17	8
OTU_323	0	0	12	0	0	0	0	0	13	0	57	2	0	3	2	0	0	0	0	0	186	44	54	36	0	1	0	0	0	0	0	0	0	1	0	0
OTU_782	0	2	0	1	0	73	0	0	8	4	0	1	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	2	0	0	2	0	2	1	0	0
OTU_626	10	4	0	0	0	0	0	0	7	0	0	0	32	7	0	0	0	0	0	0	3	16	0	0	51	11	11	0	3	2	0	0	0	3	0	0
OTU_198	108	7	2	4	20	0	0	12	5	4	0	0	248	19	21	3	0	0	0	0	12	2	1	0	0	2	3	1	0	0	0	0	3	0	0	1
OTU_587	0	0	0	1	0	0	0	0	52	13	2	4	0	0	0	0	0	0	0	0	41	12	5	4	0	3	1	2	2	0	1	0	6	19	3	16
OTU_821	3	3	0	2	72	2	0	3	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	1
OTU_387	37	8	1	1	45	3	0	8	37	3	0	2	78	3	9	1	0	0	1	0	11	3	6	0	2	0	0	1	3	0	10	0	2	7	1	0
OTU_700	30	5	11	4	11	4	6	51	62	10	4	4	35	5	2	0	3	0	0	0	11	8	4	0	4	30	4	6	4	10	14	10	7	27	5	12
OTU_740	0	0	0	0	0	0	0	0	28	1	23	0	0	0	0	0	0	0	0	0	16	4	11	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2534	0	0	0	0	0	20	1	0	0	0	0	0	5	0	0	0	1	192	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_599	2	2	0	0	8	15	1	0	30	8	4	1	58	3	0	1	6	6	29	0	65	54	16	9	0	4	2	11	10	1	4	11	15	22	7	15
OTU_579	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	20	0	1	1	52	41	16	26
OTU_914	2	0	0	1	0	0	0	0	15	9	1	1	12	0	0	0	0	0	0	0	62	24	7	6	1	2	1	3	7	0	11	4	19	25	13	11
OTU_1398	9	2	0	1	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	0	28	0	0	0	66	0	2	3	0	0
OTU_3508	27	9	1	1	0	1	0	0	21	7	1	1	2	0	0	0	0	0	2	0	1	0	0	0	22	22	6	9	5	1	0	2	14	18	0	5
OTU_225	123	13	4	10	85	2	0	14	18	10	0	0	248	36	17	1	11	1	0	2	9	2	0	1	13	11	6	2	6	0	10	4	7	9	1	5
OTU_1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	11	3	1	0	0	0	0	8	13	10	15
OTU_514	6	0	0	0	123	15	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3412	5	0	5	0	0	0	2	0	5	3	0	0	0	126	0	0	0	0	0	0	4	5	2	3	0	0	0	0	0	0	0	0	1	0	0	0
OTU_1985	10	2	1	3	1	0	0	0	9	1	0	2	26	1	0	1	42	0	0	0	4	1	2	2	8	1	3	2	9	2	8	0	18	10	4	6
OTU_1757	5	0	2	1	0	0	0	3	3	1	0	0	5	38	2	0	0	1	2	0	9	5	4	2	2	0	1	0	1	0	0	0	1	2	0	0
OTU_2594	50	11	3	1	82	30	10	16	15	0	0	0	6	2	1	0	0	0	2	0	0	1	1	0	3	0	0	2	2	3	18	0	3	1	1	0
OTU_4613	0	0	2	0	0	0	0	0	22	1	20	0	1	0	0	0	0	0	0	0	71	28	8	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU_611	1	0	0	0	0	0	0	0	0	0	0	0	0	36	12	1	0	0	0	0	10	19	7	7	16	10	13	7	10	2	2	0	22	12	3	26
OTU_2563	7	0	2	0	0	0	0	0	34	11	34	6	7	4	2	0	0	0	0	0	123	26	28	18	0	0	0	1	0	0	0	0	2	2	0	1
OTU_932	114	2	3	3	7	0	0	3	47	8	5	4	9	4	6	1	0	0	0	1	9	4	4	1	2	5	3	1	2	0	0	0	1	3	2	0
OTU_446	41	10	6	0	0	0	0	1	104	8	6	2	3	3	1	0	0	0	0	0	4	0	0	4	8	16	8	6	0	1	0	0	13	19	6	10
OTU_583	13	1	0	0	7	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	91	0	0	18	2	2	0	6	1	0	0	0	4	0	0
OTU_1046	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	25	3	7	9	6	5
OTU_176	23	13	1	3	6	11	0	1	6	2	0	1	307	57	68	6	53	0	32	1	45	16	11	10	2	5	2	2	1	1	5	0	1	0	0	1
OTU_386	29	0	0	0	10	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	2	0	0	0	0	0	0	0	1
OTU_702	28	9	0	1	0	0	1	1	3	1	1	1	2	1	1	0	0	0	0	0	0	5	0	1	32	13	7	6	26	9	2	1	13	1	1	3
OTU_3126	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	10	2	1	2	0	0	0	0	53	0	0	0	2	9	3	8
OTU_410	0	0	0	0	0	0	0	0	5	0	21	0	0	2	3	2	0	0	0	0	81	90	41	22	0	0	0	0	0	0	0	0	0	0	1	0
OTU_3319	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	12	9	4	0	0	1	36	9	2	7
OTU_533	0	0	5	0	0	0	0	0	0	0	14	0	0	0	64	0	0	0	0	0	43	3	16	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_559	11	1	0	0	0	0	0	0	0	0	0	0	36	67	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_973	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_873	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	24	3	3	0	14	0	30	0	14	3	4	1
OTU_525	2	1	1	2	0	0	0	0	107	57	1	5	6	0	1	0	0	0	0	0	35	10	4	11	0	1	1	0	0	0	0	0	0	0	5	0
OTU_285	164	56	13	15	0	10	1	15	2	2	0	0	8	0	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_806	44	9	4	3	3	1	1	2	66	12	4	4	12	5	9	1	0	1	0	0	18	5	3	3	47	20	9	12	11	1	2	0	11	12	4	4
OTU_3989	29	1	0	2	56	6	3	12	36	8	2	4	3	1	1	0	2	0	7	1	39	26	2	8	2	3	1	2	3	9	7	0	3	5	0	2
OTU_614	0	0	0	0	0	0	0	1	1	1	0	1	3	0	0	0	3	0	1	0	0	0	0	0	5	3	13	6	23	3	10	1	16	11	12	9
OTU_299	13	130	15	4	0	1	0	0	1	2	0	0	79	18	7	0	4	0	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
OTU_529	0	1	0	0	0	0	0	0	36	0	0	0	32	0	0	0	0	0	0	0	0	0	87	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_400	0	2	0	0	0	0	0	0	1	1	0	0	2	84	0	1	0	45	0	0	1	8	2	0	11	16	7	3	5	0	3	0	1	4	0	1
OTU_671	32	3	4	5	2	0	0	2	50	2	1	4	21	3	24	0	0	0	0	0	21	3	3	4	8	4	1	6	4	1	0	0	3	5	0	4
OTU_869	22	9	5	1	0	19	1	0	9	1	1	0	19	1	0	0	3	0	0	0	3	2	0	0	4	2	0	2	18	2	5	3	9	2	1	5
OTU_992	56	19	3	1	0	3	0	1	4	1	0	0	11	6	7	0	0	0	0	0	9	1	0	0	26	6	3	4	5	0	4	0	8	2	0	0
OTU_1556	7	0	18	0	5	0	5	0	0	0	1	0	2	1	1	0	0	0	0	0	3	1	2	0	0	1	0	0	1	0	1	0	0	0	0	0
OTU_287	62	10	30	6	13	3	11	14	10	0	0	0	93	5	24	0	1	0	0	0	5	3	1	1	7	5	1	1	4	0	0	0	4	0	0	0
OTU_469	0	0	0	1	0	0	0	0	36	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	9	4	1	7	0	0	0	49	92	31	22
OTU_776	0	0	0	0	0	0	0	1	10	5	1	2	3	48	2	0	0	1	0	0	19	9	7	6	1	2	0	0	3	0	1	0	2	0	0	0
OTU_642	1	0	0	0	0	1	0	0	15	0	0	0	4	2	1	0	0	0	0	0	7	13	8	4	3	4	3	10	8	1	1	2	8	9	0	10
OTU_598	17	8	4	2	8	78	2	13	61	12	5	3	12	4	5	0	0	0	0	1	7	3	1	3	10	3	2	4	11	1	2	0	3	10	4	3
OTU_504	0	0	1	0	0	0	0	1	14	4	18	1	2	2	0	0	0	0	0	0	72	14	26	15	1	0	0	0	0	0	0	0	1	1	0	0
OTU_1512	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_4167	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	47	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_518	32	6	0	1	11	94	4	5	6	0	1	0	61	3	9	1	1	0	10	0	5	2	0	2	0	1	0	1	22	2	18	3	11	7	10	3
OTU_1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0
OTU_247	12	5	0	0	0	0	0	0	356	33	2	0	0	0	0	0	0	0	0	0	2	6	0	1	1	1	4	2	0	0	0	0	8	1	1	2
OTU_1294	2	1	0	3	3	6	2	12	20	1	0	0	17	1	4	2	26	4	11	1	17	10	1	2	2	6	0	1	4	2	2	0	4	4	4	1
OTU_2271	0	0	0	0	0	0	0	0	4	1	0	1	0	0	1	0	0	0	0	0	1	1	0	2	1	1	4	6	10	1	2	0	48	50	20	11
OTU_3349	0	0	0	0	73	7	1	2	0	0	0	0	3	2	0	0	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_458	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	8	9	3	0	4	5	8	1	8	1	19	1	37	41	22	22
OTU_2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	5	3	4	1	0	3	1	13	17	15	5
OTU_238	10	0	1	1	0	0	0	0	22	3	2	2	42	11	4	3	0	0	0	0	159	83	34	25	0	0	0	0	0	0	0	0	0	0	0	0
OTU_996	0	0	0	0	0	0	0	0	18	2	0	1	0	0	0	0	0	0	0	0	3	4	2	0	12	1	0	13	32	0	0	1	29	21	1	9
