SampleID	Stage	PC1	PC2	Plate	Subject
P1104H01701R00	After adjustment	3.14965328487636	4.38614765496134	Plate 1	Subject 1104
P1104H01702R00	After adjustment	2.71833196349576	-10.113941837745	Plate 1	Subject 1104
P1104H01703R00	After adjustment	-1.1459790172341	-7.65987661773676	Plate 1	Subject 1104
P1104H01704R00	After adjustment	-4.16536826823107	0.986028290021719	Plate 1	Subject 1104
P1104H01705R00	After adjustment	0.0545413899942942	0.418152300654288	Plate 1	Subject 1104
P1104H01706R00	After adjustment	-5.25137611457748	3.98662303746053	Plate 1	Subject 1104
P1104H01707R00	After adjustment	-1.76330255472614	3.15692030257713	Plate 1	Subject 1104
P1104H02701R00	After adjustment	2.26344835453863	3.36739380530903	Plate 1	Subject 1104
P1104H02703R00	After adjustment	-3.34596567370622	-5.68602728433128	Plate 1	Subject 1104
P1104H02704R00	After adjustment	-9.32419016196378	-0.432582874614441	Plate 1	Subject 1104
P1104H02705R00	After adjustment	-7.55187936909733	3.49166161250311	Plate 1	Subject 1104
P1104H02706R00	After adjustment	-11.1458934084858	-2.39903968969082	Plate 1	Subject 1104
P1104H02707R00	After adjustment	0.973047919254931	-0.0450073858212811	Plate 1	Subject 1104
P1104H03701R00	After adjustment	2.73505102090729	6.17033701358512	Plate 1	Subject 1104
P1104H03702R00	After adjustment	-2.46878084406057	-4.73525938758646	Plate 1	Subject 1104
P1104H03703R00	After adjustment	-4.54929779671819	-4.15810114261567	Plate 1	Subject 1104
P1104H03704R00	After adjustment	0.0199076784824565	1.36696417347208	Plate 1	Subject 1104
P1104H03705R00	After adjustment	-0.17872602821467	8.58342396546006	Plate 1	Subject 1104
P1104H03706R00	After adjustment	-10.4888300790458	3.09644356888073	Plate 1	Subject 1104
P1104H03707R00	After adjustment	-2.78531000260457	4.44700875810503	Plate 1	Subject 1104
P1104H04701R00	After adjustment	3.53404739827065	5.5740135140968	Plate 1	Subject 1104
P1104H04702R00	After adjustment	-1.78553392163906	-4.6899491762948	Plate 1	Subject 1104
P1104H04703R00	After adjustment	-0.474744871890665	-7.1039985554061	Plate 1	Subject 1104
P1104H04704R00	After adjustment	-0.46133596031815	2.39906011596159	Plate 1	Subject 1104
P1104H04705R00	After adjustment	0.162393450620207	6.32604250412824	Plate 1	Subject 1104
P1104H04706R00	After adjustment	-5.06936468811945	3.86318581136146	Plate 1	Subject 1104
P1104H04707R00	After adjustment	1.85400678386505	5.47150626848852	Plate 1	Subject 1104
P1104H05701R00	After adjustment	4.03685285914277	4.36783621528087	Plate 1	Subject 1104
P1104H05702R00	After adjustment	0.0880684382054391	-9.10810403785862	Plate 1	Subject 1104
P1104H05703R00	After adjustment	3.87091070122398	-6.98833208644981	Plate 1	Subject 1104
P1104H05704R00	After adjustment	3.3260348304094	-1.12150906434115	Plate 1	Subject 1104
P1104H05705R00	After adjustment	-3.34683993342021	-1.76848701908853	Plate 1	Subject 1104
P1104H05706R00	After adjustment	0.803877903309352	4.547713140202	Plate 1	Subject 1104
P1104H05707R00	After adjustment	0.0853403006550224	-0.776060721526576	Plate 1	Subject 1104
P1104H06701R00	After adjustment	4.93527842869058	4.82952043298301	Plate 1	Subject 1104
P1104H06702R00	After adjustment	4.16823166805459	-7.70706162623756	Plate 1	Subject 1104
P1104H06703R00	After adjustment	6.13139610653005	-5.7254106512505	Plate 1	Subject 1104
P1104H06704R00	After adjustment	5.7994823632661	2.70599271152575	Plate 1	Subject 1104
P1104H06705R00	After adjustment	2.44300149573021	4.27871544413355	Plate 1	Subject 1104
P1104H06706R00	After adjustment	0.603886586665715	7.9649075128799	Plate 1	Subject 1104
P1104H06707R00	After adjustment	8.11761619135766	-6.4760380909868	Plate 1	Subject 1104
P1104H07701R00	After adjustment	5.09463903739786	2.33122442247579	Plate 1	Subject 1104
P1104H07702R00	After adjustment	-0.875220519275608	-4.56992708576141	Plate 1	Subject 1104
P1104H07703R00	After adjustment	0.738787587405136	-7.69814762968077	Plate 1	Subject 1104
P1104H07704R00	After adjustment	1.03886801969428	0.957712024803664	Plate 1	Subject 1104
P1104H07705R00	After adjustment	-2.02156047626982	1.58634590002816	Plate 1	Subject 1104
P1104H07706R00	After adjustment	7.58022330260699	6.87025082144456	Plate 1	Subject 1104
P1104H07707R00	After adjustment	3.40416748090412	2.01459116154212	Plate 1	Subject 1104
P1104H08701R00	After adjustment	3.99064433929437	5.20110039843658	Plate 1	Subject 1104
P1104H08702R00	After adjustment	-1.46109112086975	-9.03756430003336	Plate 1	Subject 1104
P1104H08703R00	After adjustment	0.414526341341291	-8.86205750357108	Plate 1	Subject 1104
P1104H08704R00	After adjustment	2.86354374781309	3.41535664439257	Plate 1	Subject 1104
P1104H08705R00	After adjustment	3.15613142413354	4.4099269856029	Plate 1	Subject 1104
P1104H08706R00	After adjustment	-4.74004078124718	3.82631774727379	Plate 1	Subject 1104
P1104H08707R00	After adjustment	3.87453275194247	-4.06751344223553	Plate 1	Subject 1104
P1104H09701R00	After adjustment	4.62927328896306	3.82226202674626	Plate 1	Subject 1104
P1104H09702R00	After adjustment	-0.867747064609354	-8.2740063117175	Plate 1	Subject 1104
P1104H09703R00	After adjustment	3.76582708474196	-5.30469715870487	Plate 1	Subject 1104
P1104H09704R00	After adjustment	4.02982575763757	-0.823829854746398	Plate 1	Subject 1104
P1104H09705R00	After adjustment	-5.79854795091884	6.50878770815055	Plate 1	Subject 1104
P1104H09706R00	After adjustment	-6.42441300847497	2.01637490599754	Plate 2	Subject 1104
P1104H09707R00	After adjustment	2.84285854831101	-2.15616292766487	Plate 2	Subject 1104
P1104H10701R00	After adjustment	3.54623211713743	6.32110380203883	Plate 1	Subject 1104
P1104H10702R00	After adjustment	-2.48216027594014	-6.09261138310147	Plate 1	Subject 1104
P1104H10703R00	After adjustment	-1.24649197741363	-6.58846244916298	Plate 1	Subject 1104
P1104H10704R00	After adjustment	2.64687336782532	0.423573311294494	Plate 1	Subject 1104
P1104H10705R00	After adjustment	-8.11630287834068	-0.187545683180563	Plate 1	Subject 1104
P1104H10706R00	After adjustment	-9.98530649640763	-2.07836707470737	Plate 2	Subject 1104
P1104H10707R00	After adjustment	0.742361148191368	-0.194072738164495	Plate 2	Subject 1104
P1104H11701R00	After adjustment	9.2369589759758	5.66242757233279	Plate 1	Subject 1104
P1104H11702R00	After adjustment	-1.73991377723053	-5.96938305994339	Plate 1	Subject 1104
P1104H11703R00	After adjustment	-1.10717045010568	-7.07527959480506	Plate 1	Subject 1104
P1104H11704R00	After adjustment	0.330865523605621	2.35939644080218	Plate 1	Subject 1104
P1104H11705R00	After adjustment	-3.4312456374604	6.82811775370178	Plate 1	Subject 1104
P1104H11706R00	After adjustment	-3.18244599019056	2.05080686056047	Plate 2	Subject 1104
P1104H11707R00	After adjustment	0.673692624598698	-1.26426174002956	Plate 2	Subject 1104
P1104H12701R00	After adjustment	4.48828159362653	4.75987118111973	Plate 1	Subject 1104
P1104H12702R00	After adjustment	-1.20974989882185	-7.15619713154038	Plate 1	Subject 1104
P1104H12703R00	After adjustment	1.98027516629829	-8.3758367172165	Plate 1	Subject 1104
P1104H12704R00	After adjustment	-2.29871274669438	0.576818206250762	Plate 1	Subject 1104
P1104H12705R00	After adjustment	-3.71474921140463	3.64474841329626	Plate 1	Subject 1104
P1104H12706R00	After adjustment	-10.5060179059777	-3.70315649465783	Plate 2	Subject 1104
P1104H12707R00	After adjustment	-1.78851949250457	1.31116885382476	Plate 2	Subject 1104
P1104H13701R00	After adjustment	5.15940062722895	5.92221398455211	Plate 1	Subject 1104
P1104H13702R00	After adjustment	0.105323095872357	-4.18634540176648	Plate 1	Subject 1104
P1104H13703R00	After adjustment	-1.09924799148673	-4.2815208018908	Plate 1	Subject 1104
P1104H13704R00	After adjustment	-1.74927748321195	3.61507149476127	Plate 1	Subject 1104
P1104H13705R00	After adjustment	-5.03783066952505	2.36202018170202	Plate 1	Subject 1104
P1104H13706R00	After adjustment	-12.3783630453379	3.95195412458598	Plate 2	Subject 1104
P1104H13707R00	After adjustment	0.372280779118533	4.75981385839935	Plate 2	Subject 1104
P1104H14701R00	After adjustment	2.405712161227	4.87889869500504	Plate 1	Subject 1104
P1104H14702R00	After adjustment	0.678258291012704	-7.97493910958701	Plate 1	Subject 1104
P1104H14703R00	After adjustment	-1.33173343224499	-4.53808058943783	Plate 1	Subject 1104
P1104H14704R00	After adjustment	0.722863152883323	3.95038585636556	Plate 1	Subject 1104
P1104H14705R00	After adjustment	-1.50319301400599	6.81854984770829	Plate 1	Subject 1104
P1104H14706R00	After adjustment	-6.22819063233608	4.02986405176613	Plate 2	Subject 1104
P1104H14707R00	After adjustment	0.33478718293184	1.20936233261699	Plate 2	Subject 1104
P1104H15701R00	After adjustment	2.32945098096501	6.25999651019286	Plate 1	Subject 1104
P1104H15702R00	After adjustment	-2.42688401116494	-8.07621252940299	Plate 1	Subject 1104
P1104H15703R00	After adjustment	0.34406571177091	-3.96531352928383	Plate 1	Subject 1104
P1104H15704R00	After adjustment	-7.73237896238077	-0.718015225336139	Plate 1	Subject 1104
P1104H15705R00	After adjustment	1.65946924954148	6.21734110745679	Plate 1	Subject 1104
P1104H15706R00	After adjustment	-4.79545827171693	3.1882653881789	Plate 1	Subject 1104
P1104H15707R00	After adjustment	-2.03035574876558	1.03251978420437	Plate 2	Subject 1104
P1104H16701R00	After adjustment	5.60066101382751	3.98704527309153	Plate 2	Subject 1104
P1104H16702R00	After adjustment	15.4357202392882	5.05285343684116	Plate 2	Subject 1104
P1104H16703R00	After adjustment	15.7105256692803	4.85331204226078	Plate 2	Subject 1104
P1104H16704R00	After adjustment	-4.21420241568359	-0.223669848192005	Plate 2	Subject 1104
P1104H16705R00	After adjustment	-2.4173973148895	6.55094338824134	Plate 2	Subject 1104
P1104H16706R00	After adjustment	2.65302546549222	3.2137445510801	Plate 2	Subject 1104
P1104H16707R00	After adjustment	-1.11613808800855	-0.467488813642255	Plate 2	Subject 1104
P1104H18701R00	After adjustment	4.76372243734446	4.17614136310126	Plate 2	Subject 1104
P1104H18702R00	After adjustment	0.657141429554429	-8.44412768373822	Plate 2	Subject 1104
P1104H18703R00	After adjustment	1.97816457065499	-9.22840803278416	Plate 2	Subject 1104
P1104H18704R00	After adjustment	-5.29468196102215	-5.04964950167223	Plate 2	Subject 1104
P1104H18705R00	After adjustment	-6.55387963787146	2.24680084714552	Plate 2	Subject 1104
P1104H18706R00	After adjustment	-5.32649159079472	2.99275560904511	Plate 2	Subject 1104
P1104H18707R00	After adjustment	1.68132944093381	-3.65779748422191	Plate 2	Subject 1104
P1104H19701R00	After adjustment	4.34116374744462	0.16342831856172	Plate 2	Subject 1104
P1104H19702R00	After adjustment	-1.03265209748345	-11.3081560145144	Plate 2	Subject 1104
P1104H19703R00	After adjustment	2.04220928413481	-6.81657380329292	Plate 2	Subject 1104
P1104H19704R00	After adjustment	-8.1502052235829	-5.24060764077128	Plate 2	Subject 1104
P1104H19705R00	After adjustment	-7.89556696229583	1.93015531450121	Plate 2	Subject 1104
P1104H19706R00	After adjustment	-8.73324168831184	-8.31316801219288	Plate 2	Subject 1104
P1104H19707R00	After adjustment	1.13298382435246	-2.85231801634996	Plate 2	Subject 1104
P1104H20701R00	After adjustment	5.98319740862308	6.51650971156463	Plate 2	Subject 1104
P1104H20702R00	After adjustment	7.26267568248048	-7.05134764720017	Plate 2	Subject 1104
P1104H20703R00	After adjustment	6.67809210386641	-6.63223743004385	Plate 2	Subject 1104
P1104H20704R00	After adjustment	-6.25380310450303	-0.585212066051285	Plate 2	Subject 1104
P1104H20705R00	After adjustment	-6.89732246775552	2.15468726876721	Plate 2	Subject 1104
P1104H20706R00	After adjustment	-9.21050140822289	0.0592049934652658	Plate 2	Subject 1104
P1104H20707R00	After adjustment	0.593722630032193	3.14239727425923	Plate 2	Subject 1104
P1104H21701R00	After adjustment	5.06175534915867	4.56514413613661	Plate 2	Subject 1104
P1104H21702R00	After adjustment	1.59142126446427	-8.54702821474259	Plate 2	Subject 1104
P1104H21703R00	After adjustment	0.793253293786471	-8.54442818737847	Plate 2	Subject 1104
P1104H21704R00	After adjustment	-4.52978343014438	-5.37556386583544	Plate 2	Subject 1104
P1104H21705R00	After adjustment	-8.54855636216954	-0.14134754487617	Plate 2	Subject 1104
P1104H21706R00	After adjustment	-8.91999467978033	-0.374910680524008	Plate 2	Subject 1104
P1104H21707R00	After adjustment	1.80256892896054	2.32659331184666	Plate 2	Subject 1104
P1104H22701R00	After adjustment	6.15519970068531	3.29947203406758	Plate 2	Subject 1104
P1104H22702R00	After adjustment	-0.0445430812579045	-9.86306887286004	Plate 2	Subject 1104
P1104H22703R00	After adjustment	-3.18277676436147	-10.1896966063635	Plate 2	Subject 1104
P1104H22704R00	After adjustment	-8.02515570120974	-5.47921063542936	Plate 2	Subject 1104
P1104H22705R00	After adjustment	-7.6997273382403	1.23828488147199	Plate 2	Subject 1104
P1104H22706R00	After adjustment	-3.33885385323129	3.31471132572017	Plate 2	Subject 1104
P1104H22707R00	After adjustment	-1.10197273555299	-2.24494502322842	Plate 2	Subject 1104
P1104H23701R00	After adjustment	7.83696004945015	4.62565028299087	Plate 2	Subject 1104
P1104H23702R00	After adjustment	-1.2703523576053	-9.14366453565345	Plate 2	Subject 1104
P1104H23703R00	After adjustment	-3.22630520397192	-7.21518142227987	Plate 2	Subject 1104
P1104H23704R00	After adjustment	-0.427765237167786	0.0233882299583946	Plate 2	Subject 1104
P1104H23705R00	After adjustment	-4.1500668074717	0.169263777233466	Plate 2	Subject 1104
P1104H23706R00	After adjustment	-6.90352766344758	-0.477036557103677	Plate 2	Subject 1104
P1104H23707R00	After adjustment	3.27870970931618	-0.0792291206785798	Plate 2	Subject 1104
P1104H24701R00	After adjustment	3.35793616015661	2.61276583243812	Plate 2	Subject 1104
P1104H24702R00	After adjustment	4.25012097675844	-8.1774229564412	Plate 2	Subject 1104
P1104H24703R00	After adjustment	5.23624372177768	-6.83570180912624	Plate 2	Subject 1104
P1104H24704R00	After adjustment	-0.67091350812522	-2.49857128477226	Plate 2	Subject 1104
P1104H24705R00	After adjustment	3.36686717461322	3.31481459048992	Plate 2	Subject 1104
P1104H24706R00	After adjustment	5.71529249164436	5.89595856462196	Plate 2	Subject 1104
P1104H24707R00	After adjustment	7.84750113579636	3.48323703646151	Plate 2	Subject 1104
